Date,Open,High,Low,Close,Volume
2000-06-15,43.17242431640625,44.06462478637695,43.07329177856445,43.37069320678711,1494583
2000-06-16,43.420257568359375,43.915924072265625,43.02372741699219,43.51939010620117,3170109
2000-06-19,43.122859954833984,43.618526458740234,42.42892837524414,43.32112503051758,1224996
2000-06-20,43.27156066894531,43.27156066894531,41.23933410644531,41.437599182128906,1647156
2000-06-21,42.03239822387695,42.825462341308594,41.28889846801758,41.586299896240234,1686623
2000-06-22,41.586299896240234,42.181095123291016,41.28889846801758,41.7349967956543,1582218
2000-06-23,42.03239822387695,42.42892837524414,41.48716354370117,42.03239822387695,5689074
2000-06-26,42.03239822387695,42.13153076171875,41.33846664428711,41.933265686035156,2077134
2000-06-27,41.933265686035156,42.13153076171875,41.04106521606445,41.388031005859375,1136352
2000-06-28,41.388031005859375,42.92459487915039,41.28889846801758,42.71393585205078,1752065
2000-06-29,42.47849655151367,42.47849655151367,40.84280014038086,40.89236831665039,1838817
2000-06-30,41.090633392333984,42.57762908935547,40.54540252685547,42.47849655151367,2611895
2000-07-03,42.676761627197266,42.77589416503906,41.18976593017578,41.48716354370117,682795
2000-07-05,42.03239822387695,42.13153076171875,40.941932678222656,41.437599182128906,1189059
2000-07-06,41.48716354370117,42.03239822387695,41.437599182128906,41.834129333496094,1534176
2000-07-07,41.98283004760742,42.329795837402344,40.347137451171875,41.04106521606445,1753326
2000-07-10,41.23933410644531,41.586299896240234,41.04106521606445,41.28889846801758,1893920
2000-07-11,41.6358642578125,41.68543243408203,40.54540252685547,40.84280014038086,2703312
2000-07-12,41.23933410644531,42.181095123291016,41.090633392333984,41.78456497192383,1264084
2000-07-13,41.933265686035156,42.825462341308594,41.388031005859375,42.42892837524414,1589027
2000-07-14,42.181095123291016,42.7263298034668,41.586299896240234,42.181095123291016,1294977
2000-07-17,42.181095123291016,42.7263298034668,42.08196258544922,42.52806091308594,1093733
2000-07-18,42.825462341308594,43.420257568359375,42.37936019897461,42.47849655151367,1187168
2000-07-19,43.02372741699219,43.469825744628906,42.47849655151367,43.122859954833984,904341
2000-07-20,43.17242431640625,43.32112503051758,42.57762908935547,42.676761627197266,1073684
2000-07-21,42.37936019897461,42.825462341308594,41.7349967956543,41.98283004760742,1194355
2000-07-24,41.28889846801758,42.42892837524414,41.28889846801758,41.834129333496094,818975
2000-07-25,41.6358642578125,41.834129333496094,40.347137451171875,40.39670181274414,1624837
2000-07-26,40.644535064697266,40.84280014038086,39.25667190551758,39.405372619628906,2379379
2000-07-27,39.801902770996094,40.644535064697266,39.801902770996094,40.04973602294922,1259671
2000-07-28,40.347137451171875,40.594966888427734,39.25667190551758,39.5045051574707,1261815
2000-07-31,39.5045051574707,40.24800109863281,39.25667190551758,39.30624008178711,1631646
2000-08-01,40.148868560791016,40.44626998901367,39.851470947265625,40.04973602294922,1070531
2000-08-02,40.24800109863281,41.23933410644531,39.90103530883789,41.23933410644531,1539220
2000-08-03,40.941932678222656,41.883697509765625,40.793235778808594,41.388031005859375,1671618
2000-08-04,41.28889846801758,42.77589416503906,41.23933410644531,42.52806091308594,1122734
2000-08-07,42.37936019897461,42.47849655151367,41.48716354370117,42.42892837524414,1042917
2000-08-08,42.42892837524414,43.27156066894531,42.42892837524414,43.17242431640625,1321709
2000-08-09,42.57762908935547,43.32112503051758,42.37936019897461,43.27156066894531,1736430
2000-08-10,43.469825744628906,43.5689582824707,42.825462341308594,43.07329177856445,980627
2000-08-11,43.51939010620117,44.56028747558594,43.420257568359375,44.51072311401367,1622946
2000-08-14,44.31245422363281,45.997718811035156,42.974159240722656,45.997718811035156,2050906
2000-08-15,45.997718811035156,46.54294967651367,45.650753021240234,46.09685134887695,2342560
2000-08-16,45.997718811035156,46.49338150024414,45.35335159301758,46.19598388671875,1292203
2000-08-17,46.19598388671875,46.29511642456055,44.659423828125,45.25421905517578,1679940
2000-08-18,45.40291976928711,46.691646575927734,45.25421905517578,46.691646575927734,1290438
2000-08-21,46.49338150024414,47.038612365722656,45.997718811035156,46.889915466308594,1169893
2000-08-22,46.394248962402344,47.187313079833984,46.34468460083008,46.98904800415039,1017068
2000-08-23,46.98904800415039,47.13774871826172,46.54294967651367,46.59251403808594,1274172
2000-08-24,46.54294967651367,47.33601379394531,46.04728317260742,46.59251403808594,1471256
2000-08-25,46.49338150024414,46.84034729003906,46.09685134887695,46.394248962402344,1122230
2000-08-28,46.09685134887695,47.93081283569336,46.09685134887695,47.58384323120117,1925696
2000-08-29,47.78211212158203,47.78211212158203,46.93947982788086,47.038612365722656,1714111
2000-08-30,47.08818054199219,47.33601379394531,46.64208221435547,46.84034729003906,1201038
2000-08-31,46.84034729003906,48.12907791137695,46.84034729003906,47.2988395690918,1634294
2000-09-01,48.32734298706055,48.32734298706055,47.33601379394531,47.8316764831543,1162201
2000-09-05,48.17864227294922,48.87257385253906,48.12907791137695,48.57517623901367,1471886
2000-09-06,49.16997528076172,49.36824035644531,48.37691116333008,48.8230094909668,1769466
2000-09-07,48.8230094909668,49.219539642333984,48.52560806274414,49.02127456665039,911528
2000-09-08,48.67430877685547,49.91347122192383,48.27777862548828,49.61607360839844,1656234
2000-09-11,49.81433868408203,50.310001373291016,49.219539642333984,49.96303939819336,1208099
2000-09-12,50.16130447387695,50.310001373291016,49.566505432128906,49.715206146240234,2048636
2000-09-13,49.91347122192383,50.65696716308594,49.269107818603516,50.65696716308594,2537752
2000-09-14,50.458702087402344,51.103065490722656,49.96303939819336,50.70653533935547,2087473
2000-09-15,50.310001373291016,50.756103515625,49.96303939819336,50.310001373291016,1951419
2000-09-18,50.954368591308594,51.103065490722656,49.61607360839844,49.7647705078125,2049897
2000-09-19,50.16130447387695,50.60740280151367,49.715206146240234,50.062171936035156,1773501
2000-09-20,49.86390686035156,49.86390686035156,48.17864227294922,48.67430877685547,2475336
2000-09-21,48.773441314697266,50.012603759765625,48.07950973510742,49.269107818603516,1825578
2000-09-22,49.31867218017578,49.96303939819336,48.97170639038086,49.86390686035156,1573895
2000-09-25,50.062171936035156,51.15263366699219,49.86390686035156,51.00393295288086,2583902
2000-09-26,51.15263366699219,53.333560943603516,51.15263366699219,53.283992767333984,3764387
2000-09-27,53.283992767333984,53.8292236328125,51.84656524658203,52.59006118774414,1911069
2000-09-28,52.39179611206055,53.08572769165039,51.54916763305664,53.08572769165039,1458520
2000-09-29,53.08572769165039,53.283992767333984,52.63962936401367,53.03615951538086,2287583
2000-10-02,52.34223175048828,52.8874626159668,50.35956954956055,51.40046691894531,1749291
2000-10-03,51.40046691894531,51.598731994628906,50.16130447387695,50.60740280151367,1748282
2000-10-04,50.65696716308594,51.15263366699219,49.566505432128906,49.91347122192383,1555738
2000-10-05,50.26043701171875,50.90480041503906,49.96303939819336,50.65696716308594,1997064
2000-10-06,50.65696716308594,51.15263366699219,50.26043701171875,50.40913772583008,1851174
2000-10-09,50.40913772583008,51.15263366699219,50.16130447387695,50.458702087402344,1086924
2000-10-10,51.05350112915039,51.747432708740234,50.508270263671875,51.40046691894531,2434103
2000-10-11,51.49959945678711,52.044830322265625,50.805667877197266,50.805667877197266,1976637
2000-10-12,50.60740280151367,51.8961296081543,50.26043701171875,51.54916763305664,2001604
2000-10-13,51.35089874267578,51.35089874267578,49.46737289428711,50.11173629760742,2937720
2000-10-16,48.37691116333008,48.67430877685547,46.889915466308594,47.8316764831543,4173055
2000-10-17,47.8316764831543,47.93081283569336,47.08818054199219,47.534278869628906,2541787
2000-10-18,47.534278869628906,48.27777862548828,47.08818054199219,47.980377197265625,3222438
2000-10-19,48.27777862548828,48.723873138427734,47.88124465942383,48.62474060058594,2092643
2000-10-20,48.17864227294922,49.96303939819336,48.17864227294922,49.6656379699707,2039179
2000-10-23,49.516937255859375,49.91347122192383,48.27777862548828,48.723873138427734,1817129
2000-10-24,48.87257385253906,50.756103515625,48.87257385253906,50.40913772583008,2130093
2000-10-25,50.55783462524414,51.35089874267578,50.16130447387695,51.00393295288086,3266823
2000-10-26,51.00393295288086,51.45003128051758,50.062171936035156,50.35956954956055,1819273
2000-10-27,50.16130447387695,50.60740280151367,49.36824035644531,50.012603759765625,1524341
2000-10-30,50.508270263671875,52.34223175048828,50.35956954956055,52.34223175048828,1941331
2000-10-31,52.34223175048828,52.59006118774414,50.90480041503906,51.7969970703125,2155942
2000-11-01,51.7969970703125,52.094398498535156,50.756103515625,51.35089874267578,1142909
2000-11-02,52.044830322265625,52.14396286010742,51.598731994628906,51.94569778442383,1697341
2000-11-03,51.94569778442383,52.19353103637695,50.65696716308594,50.90480041503906,1043674
2000-11-06,50.90480041503906,51.747432708740234,50.40913772583008,51.64830017089844,1320953
2000-11-07,51.84656524658203,51.84656524658203,50.954368591308594,51.45003128051758,1161066
2000-11-08,52.34223175048828,52.34223175048828,51.15263366699219,51.40046691894531,1241009
2000-11-09,51.40046691894531,52.59006118774414,51.251766204833984,51.54916763305664,2135010
2000-11-10,52.73876190185547,53.9283561706543,52.044830322265625,52.6891975402832,2770646
2000-11-13,52.24309539794922,52.24309539794922,50.8552360534668,51.598731994628906,2952347
2000-11-14,51.747432708740234,53.08572769165039,51.49959945678711,53.08572769165039,2885769
2000-11-15,53.08572769165039,53.482261657714844,52.6891975402832,53.482261657714844,2468022
2000-11-16,53.38312530517578,53.38312530517578,52.59006118774414,53.18486022949219,1808555
2000-11-17,53.7300910949707,54.22575759887695,53.283992767333984,53.779659271240234,2770898
2000-11-20,53.8292236328125,54.67185592651367,53.779659271240234,54.62228775024414,2468275
2000-11-21,54.37445831298828,54.96925354003906,53.9283561706543,54.22575759887695,2620091
2000-11-22,54.572723388671875,54.62228775024414,53.630958557128906,54.22575759887695,2027201
2000-11-24,54.72142028808594,54.72142028808594,53.9283561706543,54.47359085083008,492772
2000-11-27,54.47359085083008,54.67185592651367,53.53182601928711,53.779659271240234,1951292
2000-11-28,53.779659271240234,54.32489013671875,52.93702697753906,53.630958557128906,2293005
2000-11-29,53.630958557128906,53.7300910949707,52.34223175048828,52.6891975402832,2317089
2000-11-30,51.94569778442383,52.540496826171875,51.598731994628906,52.34223175048828,2148376
2000-12-01,52.34223175048828,52.34223175048828,51.15263366699219,51.49959945678711,2205370
2000-12-04,51.8961296081543,52.29266357421875,51.54916763305664,51.6978645324707,1410353
2000-12-05,51.54916763305664,51.7969970703125,50.21086883544922,51.7969970703125,2538509
2000-12-06,50.35956954956055,52.73876190185547,50.35956954956055,52.490928649902344,2706843
2000-12-07,51.54916763305664,52.094398498535156,51.301334381103516,51.598731994628906,1307334
2000-12-08,51.251766204833984,51.45003128051758,49.16997528076172,49.96303939819336,2450748
2000-12-11,50.55783462524414,50.55783462524414,48.37691116333008,48.57517623901367,2128832
2000-12-12,49.16997528076172,49.41780471801758,48.67430877685547,49.02127456665039,1367355
2000-12-13,49.16997528076172,49.86390686035156,49.07084274291992,49.36824035644531,2009295
2000-12-14,49.7647705078125,50.954368591308594,49.12040710449219,50.21086883544922,2195535
2000-12-15,48.17864227294922,48.27777862548828,46.889915466308594,47.484710693359375,5235138
2000-12-18,47.58384323120117,47.88124465942383,46.84034729003906,47.43514633178711,2457557
2000-12-19,47.187313079833984,47.58384323120117,46.889915466308594,47.236881256103516,2506859
2000-12-20,46.84034729003906,47.43514633178711,46.443817138671875,46.741214752197266,3688100
2000-12-21,46.54294967651367,46.93947982788086,46.394248962402344,46.79077911376953,2269930
2000-12-22,46.79077911376953,47.28644561767578,46.443817138671875,47.187313079833984,1552964
2000-12-26,47.236881256103516,48.62474060058594,47.187313079833984,48.52560806274414,1300778
2000-12-27,48.723873138427734,49.91347122192383,48.723873138427734,49.81433868408203,1352350
2000-12-28,50.458702087402344,50.65696716308594,49.86390686035156,50.26043701171875,1207595
2000-12-29,50.756103515625,50.756103515625,49.96303939819336,50.21086883544922,1114538
2001-01-02,50.16130447387695,50.40913772583008,48.97170639038086,49.219539642333984,2220123
2001-01-03,49.16997528076172,49.61607360839844,47.980377197265625,48.17864227294922,1927587
2001-01-04,48.22821044921875,48.37691116333008,43.32112503051758,44.95682144165039,5021032
2001-01-05,43.618526458740234,44.26288986206055,43.02372741699219,43.51939010620117,3097984
2001-01-08,43.5689582824707,46.98904800415039,43.5689582824707,46.691646575927734,3641698
2001-01-09,46.79077911376953,48.62474060058594,46.59251403808594,48.12907791137695,3301751
2001-01-10,47.78211212158203,48.62474060058594,47.28644561767578,48.27777862548828,3194445
2001-01-11,48.32734298706055,49.269107818603516,47.93081283569336,48.029945373535156,1839700
2001-01-12,48.37691116333008,49.715206146240234,48.27777862548828,49.02127456665039,2391106
2001-01-16,48.97170639038086,49.516937255859375,48.62474060058594,49.16997528076172,1919265
2001-01-17,49.36824035644531,49.36824035644531,47.8316764831543,47.8316764831543,2330581
2001-01-18,47.980377197265625,48.62474060058594,47.08818054199219,47.6334114074707,2928137
2001-01-19,47.682979583740234,49.219539642333984,47.38557815551758,47.58384323120117,3110089
2001-01-22,47.58384323120117,47.682979583740234,45.997718811035156,46.54294967651367,2838989
2001-01-23,46.98904800415039,47.88124465942383,46.79077911376953,47.187313079833984,2231850
2001-01-24,47.78211212158203,48.07950973510742,47.38557815551758,47.682979583740234,1692927
2001-01-25,47.78211212158203,48.426475524902344,47.534278869628906,47.534278869628906,1733656
2001-01-26,47.7325439453125,48.029945373535156,46.79077911376953,47.13774871826172,1782454
2001-01-29,47.13972854614258,48.297603607177734,47.13972854614258,47.980377197265625,1038378
2001-01-30,48.368980407714844,48.368980407714844,47.02870178222656,47.68694305419922,2011817
2001-01-31,47.187313079833984,47.61556625366211,46.47355651855469,47.472816467285156,2837980
2001-02-01,46.885948181152344,47.39350891113281,46.63216781616211,47.345924377441406,1972224
2001-02-02,47.3062744140625,47.3062744140625,44.847774505615234,45.759796142578125,4774267
2001-02-05,45.759796142578125,46.79077911376953,45.759796142578125,46.77492141723633,1480965
2001-02-06,46.78285217285156,47.8217658996582,46.35459518432617,47.298343658447266,1540733
2001-02-07,47.187313079833984,47.58384323120117,46.925601959228516,47.3300666809082,1435571
2001-02-08,47.38557815551758,47.845558166503906,47.3062744140625,47.544193267822266,1505679
2001-02-09,47.544193267822266,47.58384323120117,47.068355560302734,47.25075912475586,1269380
2001-02-12,46.870086669921875,47.2824821472168,46.307010650634766,46.79871368408203,1364581
2001-02-13,46.870086669921875,48.15485382080078,46.870086669921875,47.56798553466797,1556999
2001-02-14,46.94939422607422,47.258689880371094,46.72733688354492,46.89387893676758,1755344
2001-02-15,46.57665252685547,47.21110534667969,46.433902740478516,46.72733688354492,1517910
2001-02-16,46.67182159423828,46.79077911376953,45.52187728881836,46.735267639160156,1818138
2001-02-20,45.958065032958984,46.433902740478516,45.0619010925293,45.165000915527344,2209153
2001-02-21,44.847774505615234,46.3387336730957,44.847774505615234,45.68049240112305,1217178
2001-02-22,45.67256164550781,45.67256164550781,44.60985565185547,45.204654693603516,2148376
2001-02-23,45.52187728881836,45.52187728881836,44.71295166015625,44.89535903930664,2152663
2001-02-26,44.89535903930664,45.68049240112305,44.64950942993164,45.68049240112305,2107774
2001-02-27,45.68049240112305,45.95013427734375,45.04603958129883,45.95013427734375,1974115
2001-02-28,45.997718811035156,47.16352081298828,45.997718811035156,46.79077911376953,2377992
2001-03-01,46.67182159423828,46.941463470458984,45.98978805541992,46.941463470458984,1909556
2001-03-02,46.275291442871094,47.38557815551758,45.83910369873047,46.74319839477539,1718272
2001-03-05,46.31494140625,47.36178970336914,45.870826721191406,46.91767120361328,1614750
2001-03-06,47.42523193359375,47.42523193359375,46.394248962402344,46.59251403808594,1335327
2001-03-07,46.98904800415039,47.10800552368164,46.394248962402344,46.67182159423828,1285268
2001-03-08,46.63216781616211,47.17938232421875,46.433902740478516,47.171451568603516,1549560
2001-03-09,47.16352081298828,47.171451568603516,45.83910369873047,45.870826721191406,2590837
2001-03-12,44.60985565185547,45.149139404296875,44.19746017456055,44.213321685791016,2511651
2001-03-13,44.22125244140625,44.73674392700195,44.22125244140625,44.57813262939453,1774510
2001-03-14,43.53921890258789,43.97540283203125,42.58754348754883,42.58754348754883,4330798
2001-03-15,42.11170196533203,43.103031158447266,40.731773376464844,41.278987884521484,5437518
2001-03-16,41.04106521606445,41.16002655029297,38.439815521240234,39.56596755981445,6759227
2001-03-19,39.56596755981445,41.961021423339844,39.33597946166992,41.04106521606445,3316378
2001-03-20,41.04106521606445,41.67551803588867,40.44626998901367,40.477989196777344,2750723
2001-03-21,40.12904357910156,42.23066329956055,40.12904357910156,41.6358642578125,4300913
2001-03-22,41.556556701660156,42.71443176269531,40.37489318847656,41.437599182128906,3085879
2001-03-23,41.6358642578125,42.27031707763672,40.84280014038086,40.84280014038086,2408002
2001-03-26,41.834129333496094,42.96821212768555,41.6596565246582,42.40513610839844,1900729
2001-03-27,42.40513610839844,43.103031158447266,41.31863784790039,42.97614288330078,1994416
2001-03-28,42.627193450927734,42.666847229003906,42.056190490722656,42.35755157470703,1551955
2001-03-29,42.317901611328125,42.627193450927734,41.47725296020508,42.07204818725586,1653839
2001-03-30,42.627193450927734,43.618526458740234,41.683448791503906,43.12682342529297,1848653
2001-04-02,43.103031158447266,44.11815643310547,42.76994705200195,43.21406173706055,2652623
2001-04-03,43.18233871459961,43.18233871459961,41.643795013427734,41.715171813964844,1605545
2001-04-04,40.12904357910156,41.627933502197266,40.12904357910156,41.326568603515625,3292672
2001-04-05,41.397945404052734,42.60340118408203,41.397945404052734,42.40513610839844,1729116
2001-04-06,42.38927459716797,42.38927459716797,41.080718994140625,41.59621047973633,1303299
2001-04-09,41.397945404052734,42.547889709472656,41.397945404052734,42.11170196533203,1171028
2001-04-10,42.03239822387695,43.42818832397461,41.715171813964844,42.00860595703125,2419224
2001-04-11,40.04973602294922,40.72384262084961,39.33597946166992,40.12904357910156,5112323
2001-04-12,40.04973602294922,40.86659240722656,39.70078659057617,40.84280014038086,3036703
2001-04-16,40.44626998901367,40.88245391845703,39.621482849121094,39.97835922241211,2374713
